symbol	C2_72h_ctrl	C2_72h_bilirubin	UJ_24h_ctrl	UJ_24h_bilirubin	UJ_72h_ctrl	UJ_72h_bilirubin	C2_24h_ctrl	C2_24h_bilirubin
GRIFIN	8.20277742498529	8.12835764119053	8.46369656262144	8.22229013703016	8.20720190433277	8.3779902538661	8.08709245125511	8.14195638565521
BRAT1	7.77570936746745	7.55666542526997	7.70056036521569	7.58588130333942	7.6379684740882	7.66803780956531	7.57877668791589	7.72339184774738
GNA12	9.08312016154314	9.25897416720902	8.53087152981755	8.90221650766197	8.43461898824903	8.75687405976213	9.19309993662791	9.0936616661127
CARD11	7.14276945227193	6.94518375226615	7.28725706570737	7.00040711229432	7.10080646103532	7.25345720464641	6.83046115969294	7.1864169069021
PAPOLB	5.70386066167616	5.83455463647035	5.82770396639665	5.58213317118658	6.22988601907176	5.786110036915	5.69082051705022	5.88512969236938
MMD2	3.92594724219145	4.07150022025334	4.22469423247176	4.67510032738656	4.65529595987523	4.43539567338098	3.82291881943186	4.18917788527834
TNRC18	8.17840708038669	8.05248496822224	7.98641190335379	7.86569134384513	8.0230419380687	8.14654257393752	8.03202648973054	8.12569819044749
FBXL18	7.66242379702994	7.74777682275094	7.88361142890204	7.47432614907218	7.7588127291527	7.45453465716757	7.62492799021386	7.72857025823602
ACTB	9.73291195775069	9.78662199093313	9.37926881587131	9.47733752374639	9.40955113715181	9.47517626211871	9.78482358553595	9.68670545821709
RNF216	8.42420996673879	8.45571580900635	7.80797412969818	8.12005385631294	8.21411995464412	8.41898114745491	8.38900616695309	8.4392915196611
PMS2	9.10244937131758	9.49265686789001	8.51090090337894	9.06474786985811	8.99173738452952	8.81499515287442	9.21665954369055	9.33408416237192
EIF2AK1	10.2562475603991	10.2394574827697	9.28022782699355	9.67603246492658	9.60120078405817	8.94442967363799	10.3064821098759	10.0902981578038
CYTH3	8.24001874249076	8.32482916458282	7.7081535603394	7.88212333888202	8.00243910232861	7.78109283093933	8.22633210865948	8.26294382317406
FAM220A	8.73430793722148	8.57599730041817	9.13656419607051	8.97028408870968	8.95664041100263	8.81220619079819	8.55753756162725	8.73019549689955
GRID2IP	6.03290914272471	5.92298926202291	6.36358183266154	6.28551974115623	6.18218600048402	6.55673060607483	5.96218391134038	5.98613091154219
ZNF12	7.55658753081766	7.6888406877115	6.90575819407739	7.48428720725671	7.34434723972719	7.20869419298309	7.63846227185227	7.65759586974712
COL28A1	7.72593356500213	7.68812833401735	7.95780513821383	7.50364649835895	7.99785036050343	8.07363557095952	7.54482981646716	7.78623655633333
RPA3	7.16924480204627	7.6853127611757	7.21247086524197	7.5597153413796	7.09314219762226	7.11505831831036	7.71704948650283	7.31814984797532
ICA1	5.53326729459599	6.11489865464253	6.89517757541733	7.53549019780608	6.92936351842168	7.0594436879155	6.0767273656856	5.71188709585141
NDUFA4	11.4000668982313	11.413616641723	11.3654415696657	11.4742536044778	11.1383058731319	11.2257560456525	11.5109928100686	11.4227542829285
THSD7A	7.86657105081208	7.94726819888575	8.08512879952148	7.73631153466653	7.69752969515404	8.02011915523473	8.00039685528292	7.77113207257069
VWDE	5.23752389667215	4.88105582713759	5.35464232316484	4.8703857551632	5.42404233188408	5.18481420723757	5.09064926153851	5.00734070232151
ETV1	8.73240383799485	9.01265557209569	7.61928368203932	7.1804112132092	7.15634621116339	7.53007639364631	8.68849702853046	9.09703279646984
DGKB	4.32664199988685	5.04209019244415	4.53825279988967	6.06079479281541	5.77930788068757	5.72159561096171	4.78560328990525	4.60283064639301
AGMO	4.7768156128376	4.33735931352203	4.64018454879133	3.8996797671213	3.92083243634184	4.1215602389296	4.8495801545343	4.26631528510454
MEOX2	6.7610060448082	6.99129013918396	7.20570694123908	6.73808119011845	7.15406018684412	7.14696220842842	6.97834431995444	6.67209152884148
ISPD	5.04047873458457	5.04610473516298	4.95301003378456	4.9553595790494	4.81401699224964	5.15340696692721	4.98475762722725	5.04055805239258
SOSTDC1	6.70901654742536	6.43712472479959	6.83165065769176	6.76931135558028	6.87969932387831	6.81463409211459	6.76792024906652	6.52811574678587
ANKMY2	8.31270774735297	8.59670763910655	8.47547685399589	8.58319700261609	8.38331667189105	8.21538054871686	8.63902922340377	8.43089052975292
AGR2	5.66123914502267	4.94861955603392	5.5476165501684	5.38302314205594	5.336738865397	5.22604092419746	5.27053962773035	5.37323627312199
AGR3	3.90981885457074	4.01924798423034	3.96147772874293	3.72995815221494	3.79501618399881	4.1703864063641	3.74547573066254	4.12029788603738
SNX13	9.2518507057309	9.50429480179544	8.37909081850396	8.84017080892206	8.78633793214169	8.89354487261616	9.54439107152679	9.12427303768911
PRPS1L1	6.18491111793587	5.96356618837987	6.38363454841053	6.23147072477401	6.49566133104455	6.31957815374225	5.94797175697712	6.19140384681241
FERD3L	7.31058435327883	7.13559085353726	7.8406294630723	7.2181365076611	7.65723750996304	7.62858655999399	7.19804680885573	7.19612542284155
TWISTNB	6.60333797925216	6.84381335404935	6.10543291082444	6.81424850334136	6.26250895048113	6.40020491005351	7.0545067421064	6.40843371963033
TMEM196	8.04162321942203	8.20683751195075	8.09349169068757	7.90216414059367	8.20655263696514	8.03510436027196	7.9463194689625	8.3855958190961
SP8	8.80724622384134	9.02295293062448	8.31363849319794	7.52701253373844	7.64549017698583	8.09763414515999	8.92074720516866	8.85069853614176
CDCA7L	9.78624378704084	9.65950329370383	9.29190143304933	8.74895577431815	8.77498100914675	8.98510066651584	9.67917696509733	9.85570112925491
RAPGEF5	8.21241044419224	8.43486157394524	7.5937763400007	8.03113881452502	8.09333527483176	7.65478717958048	8.48926852282987	8.15900966248253
STEAP1B	5.11979703554132	4.90471338437375	4.97589828205507	4.94518065669949	5.42557986097357	5.07757535834325	5.22970713761519	4.89133233153761
TOMM7	9.4922469166875	9.69293209000942	9.88532456575039	9.8664591390261	9.87476938857506	9.6775512598543	9.68527980468967	9.72790508047665
IGF2BP3	9.93696762800127	9.99012989249536	9.41651054612467	9.99700114781187	9.72954580184782	9.68929550846415	10.0165880168332	9.83268503337069
TRA2A	9.23290502147735	9.35134361259369	8.56188125598003	9.02335024652302	8.96605976264849	8.60875889953556	9.32451344744247	9.24944324346724
DFNA5	6.35483363147382	6.66951929789143	6.95278008901934	7.16665504294607	6.93705497845699	7.14811652980028	6.71566196867274	6.497635262888
OSBPL3	5.44330697876806	5.10232871479836	5.35168382833563	5.77707884768121	5.69348947377503	5.63427490930518	5.1934364031014	5.40221557680537
CYCS	9.47054549021668	9.56887868711288	9.33302358064452	9.34405183362487	9.15782244834459	9.37996736472273	9.71733079007599	9.46098997981395
C7orf31	6.73426081718897	7.13493647174374	6.9517816111648	7.37608057134144	7.21746319066399	7.08731439085967	7.11521924108933	6.76612568389936
NPVF	3.57350908107236	3.22669726795835	3.75608695969183	3.62202108831928	3.70718732021789	3.82635558569305	3.55633088995287	3.2191081969346
HNRNPA2B1	12.0966395066234	12.177040461823	11.8064301773781	11.9458568180671	11.9334373230474	11.9678486293442	12.1164710083627	12.0061992639538
HOXA1	6.15974703917174	5.86473297357002	6.46814433800609	6.6872872536897	6.26300380579193	6.30748597963139	5.95209232592409	6.06831619136918
HOXA2	5.56847005646474	5.53519143749047	6.80508837914253	6.44868561223541	6.23380317359979	6.59500829665116	5.53020481811891	5.60933023904998
HOXA5	5.54124202939366	5.25940488648383	5.28875580449833	5.23036916147682	5.42092878578489	5.3231834569725	5.13203946303941	5.56921489638967
HOXA7	6.98128451051067	6.83810490741285	7.38220728287868	7.55243232050696	7.38733282276128	7.5368972953836	6.73304030569792	7.04480832507307
HOXA10	7.07554285947589	7.02974647284417	7.20917065242805	7.14282238413953	7.20170548774945	7.15643130379682	6.85666565548014	7.12827035438671
HOXA11	5.17722149084946	4.87731924024544	5.93717536672887	5.70542725045679	5.85103835963815	5.69862727061146	5.0385220762267	5.02183389885243
HOXA13	5.33318990099183	5.6822958559309	5.4964934534716	5.08363826034405	6.00695131582007	5.7578762780804	5.27394905574955	5.78026628696003
HIBADH	7.96093786259023	8.06363235621577	8.16515973188525	8.49997479134083	8.11809059728068	8.18088822456173	8.28541986479037	7.90405529864739
TRIL	7.01870593437588	6.96776425200887	7.05058019159345	6.65182755647853	6.42285119432289	6.44934501730456	7.05172947377212	6.8921583466234
CPVL	7.40769092963648	7.22404824568655	6.73666198028407	6.08540236237681	6.44823867690593	6.63822493073039	7.57107483964203	7.24254891514176
SCRN1	10.023404345791	10.271035127855	9.81565213774235	9.48912532116996	9.50455448358435	9.57709755390957	10.0763614380209	10.1296872743321
FKBP14	8.60858156229971	8.53982509171716	8.20614900274457	8.36743898558676	8.48621121471785	8.40841578153802	8.59188243444235	8.62171677803565
NOD1	6.51126845941739	6.43798172399361	6.57805462547147	6.1706398669869	6.19156416955823	6.37354096494417	6.4741217973708	6.56066257748309
CRHR2	6.2607242134469	6.13920875424383	6.2636967523016	5.75591765980958	6.01120282043061	5.86783232686899	6.00526722269767	6.3718122059324
NEUROD6	5.84282465669222	5.57301372839487	6.2344365054493	5.77395797553307	5.91199472989244	6.35963498526553	5.52865058755895	5.85971052450559
PDE1C	7.20384661963691	7.24766753378257	7.12709089535781	7.23808237329879	7.31392086918787	7.34052906372414	7.09137015086994	7.28650434389121
LSM5	8.08561605288443	8.24777474901685	7.87529252343835	8.39669091068159	8.44908515916675	8.42119496791841	8.31103257802577	8.19979830121034
KBTBD2	7.70443291822157	8.14972554394536	7.06276198310343	7.66028843704793	7.65427828348409	7.61308626226404	8.02269574798265	7.86828409626811
NT5C3A	8.20963793768492	8.55637532080529	8.42183562925226	8.89644500573749	8.70944478974724	8.61430877536518	8.62009151339931	8.37739504930438
RP9	8.41625274729644	8.45746785581962	8.24040611578621	8.45091611687467	8.34695091476783	8.38145341772721	8.5402747504775	8.39033547857091
DPY19L1	8.53244257601557	8.59517911281631	8.25847791502902	8.70143967187774	8.57911693655847	8.87575852953121	8.80923436049317	8.33643674626373
TBX20	4.80864135394839	4.72831079933684	4.77555944319858	4.43756295297611	4.7351460794834	5.05666683882355	4.9961498135392	4.5436282055634
HERPUD2	9.41834417879101	9.80835194488499	8.85611940043198	9.27679401666433	9.31880317021214	9.08830579769696	9.6639662873756	9.52410315658434
KIAA0895	7.99114696771534	8.14760439242789	7.38970728632981	7.59188732310074	6.99049724271615	7.67754235493666	8.24827199998218	8.04931503213631
AOAH	4.55861716779499	3.94807534411983	4.8228446598736	4.5784662357297	5.0128364634385	4.8388884048316	3.99091593250758	4.40618490189986
ELMO1	7.24872340853734	7.49801789809043	8.18931450320927	8.27247969592075	8.23326435444186	8.12180348166207	7.22475906429951	7.54889984931137
SFRP4	4.22354616964556	4.19895857497516	4.62032713034314	4.14789531329067	4.81558563052306	4.24335100359591	4.05193953431034	4.33038654836595
AMPH	7.26303740548338	7.26284516593069	6.56943578192201	6.67866819576256	6.21640993392935	6.67591071037525	7.34894635809908	7.21636074831135
VPS41	10.2655157736876	10.2242072800619	9.19406600095136	9.93432941086051	9.91058977349683	9.4361938514761	10.3083843972899	10.1101839046648
POU6F2-AS2	4.51498738353163	4.34351432388609	4.70868097245568	4.6143669901997	5.02222916299856	5.00336312171451	4.40440966457082	4.39464042980177
MPLKIP	8.70491152434618	8.92347298326234	8.8765388216097	8.69294221132446	8.89404470705594	8.52802338510724	9.0125906636452	8.75814321860589
INHBA	5.56918514070945	5.57579767060553	5.47266973644547	5.36294593092205	5.55815325633307	5.98718471440144	5.45612613318848	5.63524214675236
GLI3	9.96490634900046	9.94161012796528	8.73694842278118	8.61081273051824	8.24661745280338	8.59448372418445	9.88153945693546	9.93616860834186
COA1	9.28143680822945	9.2566666432846	8.63659137127171	9.08273083416244	9.0553901754663	8.63879039228258	9.59891258971349	9.21828992727759
POLR2J4	9.39244665760682	9.62283887090319	9.31489120766756	9.57663648683073	9.43930496710149	9.74923859547859	9.36597934042301	9.60735622178884
PGAM2	7.69456207718185	7.42655545709081	7.74206075497068	7.59048469915576	7.69927409964653	8.06461220931655	7.32469857638391	7.78694370927528
POLM	6.8570645476342	7.11378502081328	6.78716233004057	6.87524160101965	6.81304022177678	6.50417499570961	6.94823041451089	7.00327229048706
POLD2	8.8285323213666	8.67217602809834	8.65976037527819	8.83311256360588	8.35598079492217	8.6785590732973	8.91358329727404	8.64978124293739
MYL7	7.17027490186179	7.08018419542114	7.24184607644474	6.75765031867991	7.01369841456497	7.31580457411635	7.18592257122036	6.91206258523473
GCK	6.33659926108715	6.1781940699219	6.51848171149494	6.40780447113952	6.27330642261341	6.07876174726992	6.15876684405173	6.36481215635853
CAMK2B	6.78361627128881	6.59539176200253	7.10632547883038	6.78358835720854	6.86301524310826	6.96685460649254	6.55772117113493	6.77599838233964
NUDCD3	8.66800063777432	8.78101230474377	8.82412112931991	8.71186361759553	8.87271591376316	8.50285045392155	8.74518770240001	8.71201467368395
NPC1L1	6.72210438442059	6.24347761534778	7.14747592886326	6.58268814339307	7.04976208153321	7.20862347473576	6.3658240843496	6.50354888772839
DDX56	8.00566244526033	8.24175461644393	7.92408716174758	8.1473389912079	8.44893648498416	7.84603811393329	8.21719184661723	8.07837727672234
TMED4	10.0716858330185	10.1323885603296	9.66042160079637	9.97340694445106	9.7450286556904	9.49292462167617	10.1345190598843	10.0352074822104
H2AFV	10.8227447209776	10.9376661863261	10.3894692038794	10.7861932430681	10.640433323035	10.58940327865	10.9621598052383	10.8263525569839
PURB	7.46035453484752	7.24573159872168	7.09392862473804	7.58872655208569	7.50984132967352	7.41453578767448	7.34070436857167	7.37908003920657
NACAD	7.06428522807665	7.51546874162744	7.60752665142558	7.02230118976363	7.2194948258344	7.59381193480149	7.17266826529645	7.46665171657782
TBRG4	8.41719218156287	8.70908653179123	8.48510474183139	8.80099148487564	8.67406799508217	8.28593169415667	8.77194877302763	8.42729589558321
IGFBP3	6.25072018554293	6.01110898468439	6.1771702744506	5.79837057630734	5.79437472267641	5.96656162482712	6.15476250510307	6.08805360455329
TNS3	8.36983136314208	8.38890801469578	6.9203866350756	7.5497657481807	7.34936520407085	6.91729733072504	8.55640266068706	8.22999226832723
HUS1	9.09481699073007	9.23012810053246	8.24174085382504	8.78694784397486	8.61798885090452	8.67371840048922	9.21734133450593	9.06498106737781
PKD1L1	5.80825093989551	5.33182425449882	5.68570612930129	5.57190091301867	5.27517746156743	6.01865277990049	5.45644002078395	5.62383742430025
SUN3	4.97077573940147	4.7555221123321	5.34949549824501	4.5541195317228	5.03064649924198	4.9148835635114	4.84632948048938	4.85911371825955
FIGNL1	7.74973923097707	7.82071648199042	7.0536902841306	7.36019045916842	7.14804210049501	6.68841095970024	7.91618158606108	7.69044580760246
DDC	5.46879358746415	5.96260238395228	6.2821752253803	5.73047069255863	5.56658099304808	5.96127349208269	5.81439903795469	5.8187652960263
GRB10	8.70816633548203	9.06650827989175	8.24172448448907	8.28070442191805	8.29527116214414	8.58139485108775	8.93361979638313	8.81333216604628
COBL	7.17381270536783	6.77629983851637	7.19608048889276	7.10881093455654	6.88421208905739	7.31031290139308	7.18548754388928	6.75824445823196
SEC61G	9.19764558979556	9.27777626898421	9.35669079833493	9.45631759497157	9.26508470458006	9.39797777563963	9.43522264387608	9.29397188036299
VOPP1	9.63445700534825	9.96052048169411	9.83848598211512	9.64258512053008	9.85947519591021	9.63095037631125	9.63965096486471	9.86315705991691
SEPT14	5.22462538145401	5.04776384616617	5.79214031154834	5.63319279126577	5.59396591446523	5.96670286544832	5.05230955934488	5.24648144560995
PSPH	7.73852478108915	7.86714656439155	7.23911877599662	7.74406339499973	7.51205042297982	7.49774461620396	7.84878637563805	7.78484207577169
PHKG1	5.63088191159503	5.56214991699634	5.46668740495148	5.3953308406012	5.67469989104332	5.51844301851723	5.43662837197978	5.6918250781288
CHCHD2	10.2462300153088	10.2498655308923	11.1950530175112	11.0502048192379	11.0724758443168	11.0179702462444	10.263201106704	10.3719902279195
NUPR2	7.11113163569221	7.03860093369067	7.25008040379999	6.78681090214093	6.98940311525002	7.31894757670116	6.83720635429329	7.16522210421585
LOC401357	6.7992948485882	6.80823668982299	7.67300664498784	6.77917398512524	7.31327501806139	7.22876116800802	6.56516556222907	6.9492231145075
ZNF479	6.92952176420937	6.56159323971338	6.84642684918789	6.75249541870975	7.13881344837291	7.17129236627691	6.45305811424574	7.01231262414165
ZNF680	8.24064064149003	8.40993178150756	9.06133622762083	9.41714010232697	9.34616573191637	9.19539594535551	8.40984297690889	8.23870784629508
ERV3-1	8.46123402358013	8.86708368652692	7.07897488169049	7.70787709608654	7.32082024670665	7.52099817631756	8.70898323862255	8.48976809913293
GUSB	7.968441750744	7.84031358989697	8.29697575553859	8.02869241169713	8.18926400568695	8.29964679983881	8.02566286677573	7.82143604251687
SBDS	8.54718627181453	8.99264938643585	9.013786918617	8.95631664568777	8.9182439107454	8.77748475991338	8.92195018241288	8.78142198966197
CALN1	5.17840173544818	4.69212763256434	5.34447075229003	5.22814184237681	5.51520845499716	5.15629621127144	4.73542933240902	5.15832855997193
TYW1B	8.29985619598013	8.44131375959251	8.04806338074423	8.50940023322225	8.6123103970283	8.31587568030228	8.35526416519123	8.42543674910174
NSUN5P2	8.90906326606256	9.00462351967211	8.87168927015773	8.93763675753763	8.98454078836804	9.01013505091784	9.03579319296549	8.92103371388971
TRIM74	7.29201756825597	7.25800202136894	7.68873655405064	7.20029872682458	7.18768287024357	7.59139686410416	7.31774197649056	7.16592320085545
NSUN5	8.54922091681698	8.29039866996454	8.69879263998425	8.89541192449299	8.85233643642239	8.46335348689035	8.56523232480416	8.34486008127342
TRIM50	6.13627273701197	6.28668439534675	6.86952698265918	6.46155509751859	6.81989322119738	6.54524936976686	6.11418132979756	6.2884253304606
BAZ1B	10.2630362910229	10.2997694716678	9.57621433086083	9.99508639718333	9.95666295475303	9.7910675620178	10.3107505496841	10.1423130088899
BCL7B	7.69106523214361	7.87390171526209	7.95733807512852	7.99573523998582	7.91571028965555	8.18074977374438	7.89533249565659	7.68788088951943
TBL2	8.21881661828439	8.25735974044445	8.06515490595421	8.43854130300252	8.14997196355936	8.09280239688573	8.32938537096211	8.15347663251288
MLXIPL	7.21688783485275	6.60538286310544	7.05763610233808	6.72906597894119	7.05477730993331	6.94102134646617	6.98112202733645	6.70390701579458
DNAJC30	7.05623511281807	7.17682463699543	6.64479172392742	6.6742555162757	6.77147350864846	6.70374867619584	7.27560150898289	7.00953696871501
STX1A	8.34005117756609	8.54604887702162	8.53634856125951	8.29314842116487	8.57955379697468	8.53881623201872	8.35638701870921	8.48355637089787
ABHD11	7.58199738258082	7.61223509133626	7.64186317991903	7.62528712524375	7.81283183456875	7.29049604032063	7.65529457237055	7.51309172155579
CLDN3	7.27576996769659	7.17468754014307	7.13855857441319	6.96170295190528	7.12150495889958	6.959944220627	7.3071744650288	7.1275676618859
WBSCR27	7.6735735197775	7.83856239985078	8.16429250437332	7.79144914700814	7.82499961653131	7.904146030989	7.66491653971526	7.78888504602822
RFC2	8.52140521783934	8.44633767587688	8.32517903306916	8.73254803311587	8.49972581719823	8.14467357451765	8.5733937283769	8.44633233148099
GTF2IRD2	9.74713651334077	9.95930802467074	9.30514883531683	9.46532478665602	9.52031370445695	9.37914237785996	9.82077331806498	9.84360103531607
STAG3L2	9.43597992113264	9.47724676541199	9.37591649036555	9.17930608041946	9.31251821729224	9.30780172325269	9.38237363203664	9.47833097012775
WBSCR16	8.29396253208367	8.14938569950015	7.76221086311347	8.04151609733778	7.78727472136951	8.03835707750205	8.3358051683574	8.09330072111984
POM121C	10.3016447220834	10.3947585283976	9.89965641190484	10.148516110324	10.1151102164233	10.3025794241971	10.3172983059298	10.3130390951684
PMS2P3	10.1568931273112	10.3449529101477	9.42919002070028	9.97599548668052	9.97949198572297	9.72083454372297	10.1962763874462	10.2170217940213
HIP1	8.32336552299587	8.33815552553837	7.23585938925733	8.09146639212763	7.79632353747624	7.97402393611369	8.50243388616966	8.08691347155342
CCL26	5.99420159428062	5.89431686986601	6.11555334196682	6.50589786429435	5.96517698239339	6.18071210375906	5.69498790849534	6.14734459835113
CCL24	6.26239111874019	6.00792159892267	6.47851959806593	6.09211121129751	6.23189701076491	6.37019829467548	5.90406482964267	6.24897265758507
TMEM120A	7.90707745996804	7.86754837987692	7.90935119161885	7.86312539821404	8.05111399589814	7.9981743912205	7.85309111009731	7.96284583096744
STYXL1	6.84598182168527	7.41334636327529	7.084700682274	7.55584965806723	7.18114082056393	7.05640108630997	7.14365599966384	7.19717767912702
YWHAG	8.793258013645	9.08716421481915	8.68636410649599	8.75743346064603	8.77327620108431	8.64319066462202	8.95137661405959	8.83453480411786
SSC4D	7.21529519477868	7.14065847944629	7.55135140119429	7.23553047013416	7.38853291233497	7.07012836113906	7.24012702745138	7.0570758481791
SPDYE16	8.30826844811154	8.16653329157308	8.86563536097966	8.3408744135688	8.67016948268182	8.68729488921872	8.02826581303182	8.34385841379142
POMZP3	8.8476349601005	9.11663538711475	8.42291250798212	8.88328150136396	8.78960136655864	8.97250283460822	8.90901977720268	9.01885863037598
FGL2	5.49620350525347	5.69621265919979	5.71050676352842	5.97243088590146	6.20816238881897	6.46135469121514	5.48949178422323	5.68593169404857
GSAP	6.81094946582115	6.68544675117482	7.14515825824479	6.93907242479559	7.0233689529612	6.96992450032984	6.70205111523521	6.7406375771502
TMEM60	8.15091897192916	8.17148929339918	8.61088712690958	8.73483516851161	8.75579974684785	8.84760423281252	8.43745473977183	8.25870955014778
MAGI2	8.00462607826013	8.58045261951861	7.59021312276756	7.79399226434015	7.78717357123878	7.66446513162229	8.08914644486844	8.44116493441464
GNAT3	5.62711451659362	5.51962996610759	5.23918083786365	5.66136168865953	5.08768602471042	5.03047952679626	5.79662674864352	5.30569394841671
SEMA3C	7.80244184250555	8.34366986419703	8.36180270851426	6.8401449321232	7.15234166187044	7.90828987376024	7.85862189354629	8.09853121935256
HGF	5.83508690054417	5.49931637441515	5.36734349785889	5.38208706444281	6.15242949020666	5.6751228207052	5.57407484817802	5.77284179406911
CACNA2D1	6.71162152566671	6.88730379806124	5.25163738257505	5.09683872415592	4.58872617145333	5.8525946563789	7.03817231503809	6.43564972282208
PCLO	6.90263813373082	7.3391779481619	7.22325883186691	7.72716769291186	7.34376794377424	7.57636139013789	7.14116063436477	7.05663855428192
SEMA3E	5.24650968865833	5.46803023904522	7.10806635546573	5.99226638022239	6.17232435002399	7.04846586221557	5.57044201579501	5.09064477639808
SEMA3A	8.55675864282241	8.98356741906921	8.76021608602291	7.70197762379239	7.17322443460001	8.36596820432785	8.53108894587724	8.92334442635328
SEMA3D	5.33718104964199	5.09943913259476	5.13103614815518	5.04545203629555	5.22896256722044	5.23279464862131	5.36737389918681	5.09932343839672
KIAA1324L	9.58618673689859	9.774103620576	8.53159900399486	8.51522223672393	8.52115692296356	8.5101621284028	9.72849082768403	9.70114694322808
TMEM243	7.19825943091171	7.74959732732938	7.36625587273838	7.74529183511108	7.77877063623424	8.12717430251598	7.59784958605188	7.57883736758189
ABCB4	5.48896639298845	5.26773500382466	5.52876127226282	5.34403542185551	5.40440810591109	5.2859695350845	5.1854892589941	5.5278298087863
ABCB1	6.34896131090077	5.92631300673884	6.37135308107591	6.08219598239194	6.33367157802906	6.25245060889908	5.91763564149466	6.27081966083431
SLC25A40	7.21382364267164	7.78033186614049	6.64854842794352	7.42240074662367	7.13318962635541	7.10516759871465	7.839242037533	7.23005257030945
SRI	9.95391691528712	9.97253855643107	9.761766325914	10.1030142477818	9.87236500454184	10.0730835061426	10.1215282591118	10.0302802907309
C7orf62	5.85010399448259	5.58371432391186	5.76023263637004	5.51308943471438	6.29329555586337	6.06169089232578	5.49308951839759	5.85419647460478
KRIT1	7.9576872728557	8.48183116197744	7.00123493171672	7.94568790857747	7.75707709143166	7.57450871527026	8.36480776967395	7.9711607890352
ERVW-1	7.43921304821823	6.60865187052901	7.97734233690387	7.08706353375151	7.68231740636809	6.78504637000227	6.37249318931999	7.422999130012
PEX1	7.71428657103256	7.72605733354137	7.4130092399199	7.71420118561776	7.65680737259979	7.68058070914697	7.84301502641532	7.74375404530668
FAM133B	7.98067513267117	8.23883517042034	7.8236781654897	8.1879202043286	8.04383793250711	8.09942222400354	8.20961289629919	8.0181022105115
CDK6	7.82435420991428	7.81810478576034	7.06507090749694	7.34567656327368	7.09639253978173	6.89567614092616	7.85891490421117	7.72066211396065
SAMD9	3.91176131045004	3.79242022356491	4.45310148288149	3.95878859653149	4.51193697799308	3.98278042931235	3.81121917759631	3.93746192318597
SAMD9L	4.46298815681117	3.84726332123846	4.14858577501556	4.19361059808541	4.29216157300235	4.45415649544402	3.90699188574666	4.41489932949917
HEPACAM2	4.8078614725684	4.67210314594589	4.85411109581269	5.59620246158493	5.3963012039931	4.69197734582347	4.62074483501975	4.88679501262898
CALCR	5.02768164332386	5.22909070885326	5.60457238430775	5.78370637551059	5.78194524226574	5.74503779981818	5.1218655330751	5.15003654015912
TFPI2	6.26559386748011	6.44550802721442	6.31860891419801	6.46407140018269	6.32950170348458	6.54531983994267	6.35848345466441	6.3949090547975
BET1	7.56985631234719	7.57922800675198	7.53691359404083	7.88030674931968	7.61271339295534	7.16205637996854	7.5751744332537	7.76815080023834
SGCE	8.05247510600733	8.02182379972022	7.9360719205994	8.41323560034077	8.48463412490344	8.17268433024037	8.18728673145884	8.0800250623419
PON1	4.69083547153146	4.49413050588425	4.6902497623477	4.3135678403391	4.91695215533015	4.72311451347858	4.38693320040361	4.81215264067317
PON3	6.17972220076441	5.70252759904654	6.49872755606141	5.78531433569722	6.2806233545471	6.44006552405431	5.80197634478096	6.06500341615455
PON2	9.92471214195255	9.99818658286006	9.79992686191425	10.4647503479239	10.2593631795367	10.1916064885061	10.1127892698899	9.96714159659574
PDK4	5.66683932697647	5.52024199308512	5.70691857599651	5.26692387716106	5.68208955597567	5.70128543045021	5.27055734432417	5.89987386411526
SLC25A13	9.31852006268813	9.20650663146547	8.73896014443183	9.10579119131452	8.79831251013004	8.55588845218755	9.45942993434834	9.13529248146979
DLX5	10.1438361876899	10.8541410985324	10.5768484788956	9.93750025385325	10.0211000310766	10.0418688873321	10.3793515102632	10.6751210008439
ASNS	8.55218179906028	8.84422817205869	8.26962042681776	8.88115022601103	8.63652558835278	8.59651580990408	8.92863998832573	8.56207130732475
OCM2	6.9961051390084	6.95165021273782	7.4967965394492	7.11307898477447	7.26347431917851	7.387989898928	6.83726968937833	7.0189086093045
TECPR1	7.56355004484436	7.67451671298226	7.46128482704607	7.65804910846429	7.80992488187982	7.56668642811192	7.63157984178985	7.46918152288315
BAIAP2L1	6.52189636278636	6.42338441888517	5.40129335293687	5.66449140635303	5.81195318185443	5.55394157953166	6.52872500359694	6.43219078264284
TMEM130	7.27256703789249	7.07735673406901	6.96349650291504	6.90406247652889	6.80445775734104	6.74703551121135	7.11779566959137	7.20036623375031
SMURF1	8.83582532494431	8.87669806101727	8.07069543159322	8.71275847421887	8.51218659152105	8.31683957474676	8.85488824537884	8.77818514848625
KPNA7	5.71205893060557	5.24773316788052	6.45502944403965	5.78010909838266	6.05034432413889	5.84165594772957	5.34693076255829	5.58101013104318
PDAP1	8.99328137892615	9.00841658673204	9.01199160410548	8.99242574362455	8.83743000131576	9.02337988599096	9.02762940724993	8.94119777919925
ZNF394	7.51912475859966	7.69447049983579	7.44000858265729	7.51036422280707	7.52119364198902	7.43716989566641	7.65240819805412	7.56987909273995
FAM200A	7.4595194776398	7.53968026842867	6.88714669093582	7.39635886687832	7.44096229779758	7.28809835500694	7.63355281386783	7.43833126645616
CYP3A5	5.51329947082027	5.166837386598	5.44889989723069	5.1707581186948	5.35597858558715	5.26761133234614	5.39058703756889	5.26277470937888
CYP3A7	5.47884696563644	5.34904594636946	5.75547143767689	5.66291415079588	5.72828641270344	5.99817232245671	5.34131342375204	5.54285167955496
