symbol	UMK1_con_1	UMK1_con_2	UMK1_PAN_1	UMK1_PAN_2	SPH_1	SPH_2
PTK2B	8.15155468940352	8.1850704678755	8.03753498551881	8.07894382347605	8.70464987389929	8.38344626516104
EPHX2	7.37736987964744	7.45240762060077	7.55201474946747	7.48328427664596	7.20759614016235	7.36170024708951
SCARA3	9.66486152153217	9.67029408818206	9.40589879653942	9.27808469604622	9.06887912956414	8.93929873433787
ESCO2	7.9830838331557	8.09595642373916	7.10204827863892	7.11314816527809	8.78060405008859	8.92428036161604
ELP3	10.8978339701244	11.0160261835369	11.1404101396937	11.1213211114482	10.9087473892991	10.9515122029513
PNOC	5.96235007503631	6.20359277992892	6.16749854453621	6.09737903892695	6.47081070175818	6.06466933154541
FZD3	10.8891027490437	11.0690249469033	10.9149334048807	10.85549207288	12.0125655656296	11.9682109539054
RBPMS	9.95891869095157	10.1372748389183	8.97422519413369	8.97680845311506	8.87304096395783	8.97620294205517
SMIM18	7.37173536313033	7.3528053540284	7.95883439410521	7.37619938363857	6.92167202075188	6.81779009549048
WRN	8.46573727393367	8.47769378471898	8.0857849887825	8.15178506452393	8.93490246652728	9.21511563055106
NRG1	8.33929785362478	8.47660850088196	7.93336923310307	7.64201641712212	9.04003352663595	9.00576352834666
MAK16	10.2047708252226	10.2282666853107	10.5532800716352	10.447490972748	9.94912657176983	10.21741916424
UNC5D	8.0311830391832	7.75762210070114	6.98916682338119	6.62978548664346	7.82609086504646	7.64079029873299
KCNU1	3.53190157104956	3.27639493468416	3.21328397007859	3.21018188474157	3.23751800760304	3.23807778718727
ZNF703	7.8989884496258	7.54017032259206	7.4208553421791	7.6500656469026	7.3178046212749	7.39858740498269
ERLIN2	9.7626491988531	9.67629562350314	10.3569009939268	10.1673263292808	9.95174040162022	9.71618187218427
PROSC	10.8618209490519	10.9589482945567	10.9143192740865	10.9334929628595	10.9888196568194	11.1083195858093
ADGRA2	9.31684710826136	9.27805376673773	9.12979395885098	9.13190018486423	7.92205969692317	7.85582071842353
EIF4EBP1	8.73392331026077	8.62067641837514	8.24404332467835	8.49296745084272	9.10407326115634	9.07342881642695
ASH2L	10.1247661894467	10.1080779226454	10.3605812850833	10.388169322761	10.1089290825914	10.0161207245935
BAG4	9.36321119942705	9.29523817644829	9.50967873751162	9.42717201080255	9.46268486318388	9.4293378063255
DDHD2	10.021685778015	10.1029700902339	10.3425042968998	10.272839847513	10.7248212198635	10.4959549091034
LETM2	7.82721273220892	8.09404263297453	8.02836220367938	8.27320883872251	8.09147547497276	7.91824858801009
TACC1	8.5220322905743	8.52948141003122	8.42685510953841	8.49564626512823	8.45303459511382	8.466672437973
PLEKHA2	7.29245730637862	7.53319680687779	7.58000745341599	7.29573522967401	6.41957646838386	6.57718640562524
HTRA4	4.90495164936778	4.77891160258202	4.77097804566415	4.7067389153533	5.42974813208851	5.13073827801326
ADAM9	8.60346366713098	8.81431628097544	8.69481903828062	8.59858110721322	8.97806717980233	8.98855314905387
ADAM32	5.21707990979015	5.18721577254913	5.21130045219338	5.48337779069173	5.21129603829015	5.17031282128118
ADAM18	3.1479261619019	2.77209403441709	3.64210410860056	3.49661440016377	3.33506757408074	3.50599722901903
IDO1	3.534692142307	3.7438832230059	3.86141758420487	3.84861521885265	3.40884550037568	3.40394565709294
IDO2	5.71406099612898	5.83891757271541	5.96213174295246	6.02903373549928	6.12189016222252	5.74309715073863
C8orf4	7.16724092852154	6.81254235609896	8.07041352834059	7.9903019923983	5.28721382831594	6.34146134262309
GOLGA7	11.1454793343173	11.2697377405154	11.3548005506218	11.3296479100964	10.9250706930042	11.093854118476
GINS4	8.45805245719809	8.45241028255475	7.82220734745402	7.58459131810931	9.10599765157665	9.02010280663044
GPAT4	10.5421176708693	10.6117108486786	10.9428035362505	11.0175018467354	10.5931770475836	10.5671828319023
AP3M2	11.0355873767608	11.0145162875332	11.5218003143246	11.5065820943553	11.2529898454341	11.2211918536661
IKBKB	7.86535783033474	7.73277473612185	8.27339510664964	8.11396027120918	8.02712946543681	8.03479065741547
POLB	8.89913033343755	8.78914955892074	9.4821527755388	9.2341003773927	8.8022370585404	8.75525949125836
VDAC3	11.8698621548675	11.8383768829254	12.0776545377467	12.1094598395318	11.5687211519147	11.6801855970778
CHRNB3	5.95492607516922	5.71953525629939	5.54437976353252	5.74362324770228	5.3736512585902	4.49195221054065
POMK	10.9730544045089	11.1428708046267	11.4436103048113	11.3328547834074	11.2285466368795	11.2304500118636
HGSNAT	11.176185231974	11.1198014957309	11.243857834237	11.2012021873578	10.7267196948024	10.727394361006
POTEA	4.99637130497359	4.50531809614937	4.86016662292411	4.80556028114024	4.7801864663908	4.77557032063657
SPIDR	8.91769615270898	8.97559512538234	8.163774004716	8.30540255376193	9.48410721697964	9.4211166989603
MCM4	10.754089363144	10.8182739418041	10.3100263949934	10.2437705002885	11.0955518738846	11.111554997743
UBE2V2	11.2086526579671	11.271539804189	11.2080836741384	11.0992478778507	11.2744030661357	11.4092167830958
C8orf22	3.18990544410285	3.18307775634373	3.22529662785593	3.224415957622	3.29182519491327	3.7584432126039
SNTG1	6.74835437919786	6.82412221636313	5.87758543659498	6.27543825611987	6.90929397348101	6.81391991852996
NPBWR1	4.71899352999654	4.82045358043602	4.72107475333742	4.66840431866667	4.46334327169033	4.64383720918021
RGS20	6.05253827664153	6.27123849041905	4.98762535042144	5.43933758377646	6.99044784237577	6.79592156555299
MRPL15	9.14191458618827	9.23599916285779	9.43847984382109	9.31218287407856	8.93569060223256	9.15078455311018
SOX17	6.44063920054473	6.27696925484595	6.37731863970426	6.65529526703208	6.67351949442148	6.48244015248925
RP1	4.54750830338831	4.17730400096171	4.15289166247869	4.35131812980014	4.22921095753328	4.24789657099395
XKR4	9.73561810065464	9.64254876435006	9.02807007085986	9.21840781956061	9.40974234194982	9.39410211894445
TGS1	9.4716779130607	9.60770238964333	9.77885391016498	9.77810818796947	9.58463546254635	9.61186100292302
LYN	6.67457320298298	6.34675730293789	6.05852795505299	5.6360120928066	5.98103761496357	6.12106416403086
CHCHD7	8.94413475505536	8.80550902088235	9.51405643980051	9.51285986930371	8.76620919294747	8.94896555034683
UBXN2B	9.97238193044807	10.0121455659669	10.2727188317898	10.3315361537974	9.68898312631495	9.96934580454521
SDCBP	11.9568768494093	12.1133742751562	12.4915233488481	12.4739477601909	12.0256498367548	12.1224674999101
RAB2A	11.970787946892	12.0947953620259	11.9320989929834	12.0315878042072	11.9671023354949	12.004906997701
CHD7	9.401350436391	9.5689556854501	9.09492754428215	9.02974470196804	10.2007520478802	10.1890423903159
CLVS1	9.49613293916371	9.70546271281727	9.72319561399487	9.69235100318111	8.99492034662832	9.26201805557343
NKAIN3	9.70123276186026	9.86087794384341	7.54875649134295	7.23874786862196	10.8070803173392	10.8385527710053
YTHDF3	11.8713630242498	12.0542994491825	12.1933647426396	12.1549196519741	11.5519149283446	11.6701642665868
BHLHE22	5.47950547338486	5.05418784653344	5.41590005643529	5.31230224014689	5.56771079030664	6.12705166711329
DNAJC5B	4.91529968884291	4.19340762308031	4.94511805818144	3.65740692376665	4.03073022200537	4.15021792753547
TRIM55	8.97482152337798	9.15782776785703	8.53830139645355	8.4818559228588	5.17395760363431	5.07499921563929
MCMDC2	3.34497345820302	3.43644335771298	3.60033992079758	3.26553042779354	3.64482185946913	3.46444477187182
CSPP1	7.00871865716343	7.03387272755155	7.20321748189009	7.36754586684349	7.69114225237244	7.65415106761681
PREX2	8.36311342565606	8.5961810699221	7.50729106960354	7.64145170688468	9.77055431870671	9.58471514602286
C8orf34	8.30297040726615	8.04255584280338	7.35367956063605	7.57757982895795	7.75313729562696	7.53380566893023
SULF1	11.0265536890996	11.0535254916136	9.82956310086645	9.95620764779475	11.9943878943955	12.2349123988085
KCNB2	8.83955288792946	8.66324236759293	8.33242901692229	8.38826663963443	8.23437129095745	8.41770396282623
TERF1	10.397550195453	10.639222272896	10.6905830491377	10.6698412603489	10.3638228829357	10.6895576648712
RDH10	11.3330553370675	11.2724516915836	10.8744383602071	10.9426921751257	9.6764351486754	9.62055860671524
STAU2-AS1	4.39835729644076	4.89099865473915	4.62355191786464	4.09187786825026	4.30271539412083	4.35714964345443
TMEM70	9.46750953953106	9.52497696367943	9.71651808854329	9.64711634330161	9.62001099528644	9.5140458637871
LY96	3.52388468871178	3.89515303453739	3.49549757452627	3.4093789694538	3.29834119616094	3.46630549521378
GDAP1	8.58223172268501	8.604226777554	9.11724138045325	8.87348747141615	8.74324597896953	8.89678098615312
PI15	10.3591930765193	10.3019638468472	8.31188003746545	8.33728783678627	8.01667770109496	7.85140620883088
CRISPLD1	10.0387727640944	10.1372757891421	10.0240355980479	9.92961290561779	10.3122437655114	10.3591531416724
HNF4G	8.47621318957881	8.67475694136395	7.88952656792647	7.49606786659726	6.31078643623102	6.20201508504007
ZFHX4	10.9188429516256	10.9771920369718	10.7059446247956	10.4838941678799	11.3893985506504	11.4300094920388
PKIA	11.3795907170009	11.5438162571791	11.2379079006561	11.2634971302709	11.0213450676807	11.0524950451805
ZC2HC1A	11.6253635993098	11.6565608169997	11.9282108671644	11.8651630014217	11.6822897589643	11.6367433777985
STMN2	13.1707903074109	13.1929837074991	12.9403163267086	12.9076459327121	13.0301403049973	13.119247415674
ZBTB10	9.9625520281996	9.89522108072049	10.1280195689418	10.0579855669603	10.2021601537714	10.422224271012
FABP5	9.22959621621675	9.23979148614535	9.32768673274821	9.4432940648443	9.20517311470505	9.11105210531407
CHMP4C	7.14296204144929	7.32836239238142	8.0722585086218	7.77645755606754	6.75189325465027	6.61927385291136
RALYL	8.06192688671745	8.33964226000153	7.2432182128459	7.09303703642152	7.14770380685185	7.22537377378128
LRRCC1	8.17552971921019	8.19294407454713	8.06179526626926	8.24661628103402	8.691061591124	8.92422436452965
E2F5	9.30571455222001	9.2871805181446	9.33078968626188	9.20641737173446	9.90901830547883	9.99620503239199
CA3	7.82994698724093	7.59442744372568	5.73632329430963	6.34082107860258	7.54220908303106	7.62788664131216
CA2	9.73411300693417	9.64734704063567	8.5986689657274	8.93202454165001	9.64485656820756	9.44299222738087
REXO1L11P	5.18350933151161	5.34178714737727	5.3375202426945	5.39957123738534	5.39383847089986	4.84596828891343
ATP6V0D2	5.48019132220535	5.79996620677812	5.74510923895356	5.66211263750462	5.77824123178444	5.32892014469851
WWP1	8.39189315859764	8.4677477991969	8.45242437893474	8.47613309124055	8.82257061500334	8.8173908757779
CPNE3	10.3899725412541	10.5405061317707	10.8247213695677	10.6831533428752	10.1997702925815	10.4186979084114
CNBD1	3.28108102043117	2.95550158792319	3.04415372231785	3.19928149922276	3.41947653939635	3.14146860549518
RIPK2	9.8643762759023	10.1724016852858	10.1664381322255	10.3260553380585	9.85398734007519	10.0001766324653
OSGIN2	8.66984345272004	8.57084156672678	8.73809242608713	8.79699830413386	8.54651287358749	8.62480552943546
DECR1	10.5079645759929	10.607145084875	10.5629026466865	10.6152696720331	10.2824799084915	10.4681804741192
NECAB1	5.88764350268249	6.18462488844333	5.42844670828915	5.83792764280816	7.9546205833435	7.97020141401257
OTUD6B	8.56773887025406	8.81994469556076	9.07274218015746	8.6744025449629	9.16369443845701	9.16980801710467
FAM92A1	10.5101754303447	10.4941336905556	10.7408816074087	10.7731592880339	10.7484699489992	10.8412890560562
TMEM67	8.03983375533997	8.01031819799415	8.26939340684912	7.84981115234648	9.35914202075737	9.31495766916318
PDP1	10.7179611508887	10.8497003502999	11.1334147086565	11.1342079229442	10.4846273312341	10.4905066715986
ESRP1	9.77202877519955	9.65435091639135	9.48917953457979	9.46568527733128	8.53395687064586	8.86605754076805
DPY19L4	10.4997612738146	10.6488545837783	10.8591636942738	10.7613729960771	10.6695180411176	10.7582064655552
INTS8	9.09799956917496	9.15223318900627	9.13548850448668	8.75659531616676	9.55801408338084	9.77052241926679
PLEKHF2	7.6251883649736	7.76316004634859	8.02118377848307	8.26603006111463	7.71795947691814	8.03114995871995
PTDSS1	9.33346198075479	9.37568027620669	9.61225873128841	9.58521677658359	9.47681302462338	9.18683700854891
SDC2	10.8386759144899	10.9621394077491	10.747758664015	10.5643226120529	11.4465491194916	11.4210313498666
CPQ	7.02362016726342	6.81510952178747	6.69749756287969	6.21605383875034	7.34545797843527	7.44597732287245
MTDH	11.6913013370108	11.6850685340721	11.7718730361402	11.6634965434639	11.587121685657	11.6964025067085
LAPTM4B	11.0819909730211	11.1560056668839	11.0686273546724	11.0407531416	11.0026724968938	10.9040607738624
MATN2	9.4916392219642	9.40064119726733	8.93835480773688	8.87980268226641	8.01522709732636	8.01622922406263
ERICH5	7.23301786083598	7.13445533033741	7.08704515465727	7.14535046374686	6.72725792999175	6.68790177528635
POP1	7.8559844685466	7.88822459103064	8.01759455307073	7.9335146905099	7.72089119924312	8.07040561964959
KCNS2	5.63476974304007	5.41936879769939	5.28383267185076	5.20277066761812	5.57719942028351	4.82722564231748
OSR2	7.12010799971122	7.17630415798824	7.46435811501452	7.47555964706828	8.22436103230337	8.3475393996424
VPS13B	10.1731684513009	10.1629904653979	9.38804904281279	9.33044611335471	11.0182930315873	10.9866477036073
POLR2K	10.355009556812	10.4256565418654	10.6548074689906	10.628491053759	10.405184894363	10.489083610502
SPAG1	6.79498461537652	7.45489374577541	7.47685061313044	7.4604107585041	9.015508037252	8.69421267628743
GRHL2	8.16975484737844	8.05882858565447	7.51177165803787	7.56939181815435	6.67919147465262	6.98251739560394
ODF1	3.26778328892497	3.52226488683734	3.70762761854071	3.49532431949717	3.71781169853659	4.2867239670226
ATP6V1C1	9.79964141994114	9.9602470355719	10.1245021942595	10.1077614041293	9.427776973769	9.53865689429791
BAALC	7.70546740989573	8.24825446324821	7.63676414683287	7.673509436771	8.13226125092492	8.19725779572153
FZD6	9.69113908641894	9.61514962144735	10.0613677796066	10.2446670609234	10.0676406020936	10.0780603001148
CTHRC1	8.02793587443331	7.70143940108534	7.98764950524793	7.94242090701903	7.85352445677546	7.76943679168023
DCAF13	11.2073105747779	11.2487107720097	11.2731607203572	11.2827777535797	11.4093406578171	11.3286685384231
RIMS2	8.06806370472673	8.15746911802965	7.1540202846669	7.05219039021221	8.02497657894917	8.15457135675007
DCSTAMP	5.99172196263312	6.54719811419933	6.55564070567107	6.60587887953939	6.83054057776669	6.40545801286635
OXR1	9.55739006276311	9.59961562370579	9.87392883445443	9.88448300640272	10.1413487153999	10.1478836418143
EMC2	10.5820984428971	10.554617031009	10.5391556895784	10.7290715728359	10.7184879949845	10.9014969332603
TRHR	3.55962134315117	3.90963233648599	3.4582034179677	3.50073594673986	3.29499060935551	3.49098658946618
ENY2	11.5394350400731	11.6969614057363	11.9616518296104	11.8628834800883	11.7660916860054	11.8930774303851
PKHD1L1	4.31398048144129	3.73527908926358	4.1749627546579	3.14122598908365	3.63174548603691	3.68296638250638
EBAG9	11.5272096511165	11.5307778873994	11.7061950693758	11.6378081337092	11.6245423571551	11.6407200814449
UTP23	10.1946199850753	10.101211293328	10.4553824191511	10.4656050927825	10.2454509611373	10.2590727382867
RAD21-AS1	4.33509059963538	4.7168962764087	4.7126847836733	4.76364852845572	4.79802890042052	4.4454728171998
AARD	6.82372304128143	6.46963688894444	6.79728866296546	6.90210822858041	6.6623357442016	6.52177337583722
SLC30A8	4.56593192499414	3.98992116072163	4.17876728699381	4.04126234408095	4.92859056235152	4.70591236121433
MED30	7.88575264346586	7.74032861270199	7.88569010872532	8.01731660216867	8.10967819888523	8.1032272413443
COLEC10	6.2840183609906	5.80815971683345	5.77414173739669	5.65509629858562	5.56912235605517	5.38925788844146
MAL2	11.309184542822	11.399892411767	11.3301976375143	11.3926674256116	10.3193626121549	10.2987993928935
NOV	8.68579552630733	8.62932893704164	7.38826773366889	7.68308802077275	7.84919025660606	8.06544726921945
DEPTOR	10.0333587813914	10.2373309065371	9.17483211934106	9.22313307461312	7.28328947905404	7.2276473005761
COL14A1	10.4627681465899	10.3808752919009	9.68737750265535	9.72056754112661	8.50049041968825	8.65333858202398
ZHX2	9.18372595498524	9.4079637282488	8.84032525719183	8.75382252365732	9.46885914274433	9.3304272961075
TBC1D31	8.78728942354698	8.61629124617221	8.33266135358831	8.6995293648653	9.57849699737364	9.71779770950375
FAM83A	5.90601817756627	5.79652321816356	5.83761773001314	5.90728701735777	5.74979296520801	5.49271930407891
FAM91A1	8.17283053291679	8.40139692396084	8.64722756103868	8.77345508626082	8.4316008657901	8.87115883313771
FER1L6	5.14858543756738	4.95075867505062	5.35343388445529	5.0513186238883	5.55497057303095	5.48923567466151
TRMT12	7.96248163648631	8.17589641130899	8.56824912844447	8.45248361632107	8.356971792652	8.12944165420258
RNF139	10.7692688473543	10.7554531950286	11.1030713690305	11.1666843050252	10.8547043638214	10.7656953470743
NDUFB9	10.4507326679841	10.5154092796908	10.5572714480519	10.571203000731	10.1736166947076	10.0925866422585
ZNF572	6.18703411170106	6.21273732167614	6.18562134414152	6.0953146112172	6.4400078766919	6.46176098948832
SQLE	10.7815338195941	10.8863849947594	10.4994697468098	10.499302094628	11.46712120061	11.509713397417
NSMCE2	9.63839684148571	9.71120887328983	9.18948223738028	9.12604053109818	9.82147796585527	9.92846780218147
TRIB1	9.972873127771	9.94224900128576	10.0224655527852	10.0467509700437	9.65280313072791	9.57202435020761
POU5F1B	6.26860898247379	5.83533733269994	5.88107524530802	6.09229901855221	6.43247499931055	6.63802064630355
MYC	9.72033784482656	9.82003160989592	9.66040646302622	9.65745079327982	8.20933672456051	8.3682789551834
EFR3A	8.99010292995695	9.16942699275421	9.28627412718476	9.25983016019344	8.96654147471303	9.05127010339084
PHF20L1	9.63352812730649	9.59244633339936	9.793827017918	9.80735577640607	9.88330571337205	10.1087538337488
TG	3.22140509348164	3.76662954253532	3.48333548694266	3.85065961159282	3.3840009394014	3.55201860884507
WISP1	6.69322182916294	6.5940411482913	6.24030927376387	6.25361499222695	5.94408408142748	5.83631159735944
CHRAC1	9.88787470301521	9.99376902437442	9.90350575017972	9.72035543803455	10.0672758563395	10.1792803121291
DENND3	6.19839383800572	6.73146558657441	7.12432751030501	6.94231607558563	6.79353139121067	6.82209186506276
PTP4A3	9.28099320594412	9.26807003017345	9.39208724685915	9.45326966214053	8.57506475156265	8.70815086178641
ADGRB1	7.49999287753555	7.42265197466577	7.22678856043834	7.59473598796638	8.1622870690653	8.2886746462687
PSCA	6.96601205395063	6.91820243356928	6.39726824133789	6.80640390653963	6.6515271930589	6.67155007076426
LY6K	5.63135135000023	5.29103542014058	6.06147248569167	5.34351794908454	5.59597446224468	5.551125450836
THEM6	6.42694952315418	6.17735230529476	6.01760946603087	6.37151335347489	6.17076716225864	6.54236996073374
GML	3.92904117438239	4.22169533526748	4.1363519838588	4.50834125727539	4.68110735890885	3.81902771277855
C8orf31	5.80561767183746	5.98140141020553	6.51061728474712	5.88806585769266	5.93863730586454	6.02495573602432
GPIHBP1	6.4892255039477	5.87537488228764	6.21662792036553	6.20832052138847	6.27851834448894	5.98193459695768
ZNF696	7.15058652496704	7.01746325148845	7.31236592095336	7.27639605639978	7.23818434484124	7.13960637113647
RHPN1	5.90045863100187	5.92073158490174	5.78066981525019	5.43792627401182	5.93559885865147	5.82956282457546
GSDMD	6.34410961351983	6.45724848527308	6.0025284385935	6.08686712589418	6.41353813370308	6.06210226268547
TIGD5	6.65859992800188	6.67131107457458	6.75360525945379	6.84313150484426	6.53246889272323	6.63506058443291
ZNF623	9.70802805457959	10.0040452111497	10.0899097262272	10.0583780352003	9.77596447582848	9.96416513603651
MAPK15	6.22249966446543	6.68595160780476	6.69330508597719	6.64604356702837	6.93776691283561	7.16316095186867
FAM83H-AS1	8.2453328930815	7.88253150299519	8.00146071554312	8.09980608135209	8.08564267147613	7.83680201387014
SCRIB	7.51992857682128	7.33406985935502	7.73493528508408	7.48157686742712	7.36921868956256	7.09370887999585
GRINA	9.78625165256362	9.65252518598863	9.64336642945875	9.71030619120358	9.49269941799563	9.55139857545271
SPATC1	5.1836225067231	5.10364910705946	5.18664929700474	5.37000519216875	5.21019840850068	5.17438300706898
EXOSC4	8.31047726137904	8.11927110166667	8.48573407655724	8.72367073721172	8.14423526408261	8.06283648640292
GPAA1	9.75483214569463	9.68628703042493	9.64243413804404	9.65571058002283	9.66136513229443	9.46116055777592
CYC1	10.2252105521431	10.1384650404884	10.2350182259637	10.1733057808524	9.93632240852107	9.75467051980888
MAF1	10.2184961262114	10.2371367535458	10.2553762531744	10.4598101745055	10.0910215254852	9.98804305608231
WDR97	4.93786654417111	5.23639669516083	5.15553805813937	5.32202250886343	5.58850243326911	5.37225397933453
HGH1	8.62742580760167	8.68704534814606	8.52505138252588	8.71494873280694	8.75552629610555	8.77954336343817
MROH1	7.39027220168148	7.4219909091741	7.3527181049736	7.40781640663822	7.44555304045044	7.3212054043785
SCX	6.35410006501102	6.28377255767729	6.9764407154554	6.84579001239343	5.94116733342277	6.04562548916158
HSF1	10.0627963909535	9.99603412597544	9.95103751123417	10.0973118975281	9.93763347854951	9.83554318619032
SLC52A2	8.75400408170962	8.72028024663003	9.0172162274116	8.79611588615798	8.69805870390288	8.36357244216904
ADCK5	7.70573758712261	7.30248599321178	7.91480123124123	7.73964649503131	7.5954683984633	7.58695297180798
KIFC2	6.61862452271796	6.49219581119965	6.4437548376236	6.61296245320378	6.44833538938841	6.50233811309112
GPT	6.1581168306572	6.26250761721157	6.04782171851708	5.72235899117114	6.22344461385014	5.72717960149238
MFSD3	8.06200406940314	7.94086937924006	8.01968885214433	7.80882675270811	7.9845026137894	7.95438845182563
LRRC14	8.38511989570447	8.63795914782987	8.59152676983145	8.61146553477289	8.69160157851737	8.48724008229116
ZNF517	7.41019882835077	7.42217152606489	7.65468657301528	7.87612663799243	7.57679553425438	7.63726849772244
ZNF7	7.37159646426009	7.04498359431509	7.31141114330263	7.5847333060971	7.24393639781108	7.18666095832641
ZNF252P-AS1	5.31702233318015	4.94082086362795	5.53030406970128	5.21161969907163	5.39112381368292	5.47360922811491
C8orf33	9.41122811706898	9.4531355765712	9.45240824755245	9.36315463327604	9.17922353245342	9.34068428447457
OR4F21	3.97124913556887	3.98696527376767	4.08147927020287	4.11263333648953	3.93992490926689	4.26294486483076
TDRP	8.38344746666311	8.40383928455116	8.69888629093879	8.93888812558815	8.95699634944476	8.76047208220493
ERICH1	9.37741245909151	9.59355463712671	9.48716337042287	9.50491265922463	9.44505635908919	9.385909769721
CSMD1	6.34665483677781	5.93550019350193	5.59278146693181	5.29269333968253	5.96394170125605	5.9593710712261
ANGPT2	7.85050783604687	7.84358021756062	7.66502512576989	7.6964739839999	8.26068255708986	8.08617716085193
XKR5	7.50735647129374	7.35653061799304	7.40466238762549	7.40487404995944	7.67726893996199	7.44596333516
DEFB1	8.10270167493592	8.42996105728777	5.85430078526773	5.36162287691889	4.75928749546019	4.64015582255948
DEFA6	3.70544456234762	3.71420898355962	3.76631689307904	3.67292102044917	4.47287199516495	3.47307790861838
DEFA4	5.35476132327175	5.51614815226616	5.22711202570344	5.55536508139943	5.33308672209029	5.53452162061568
DEFA1B	5.54814119051782	5.41578702396883	5.33388496144462	5.23433891141049	4.73198005274822	5.6313901988001
DEFA5	4.7753144826094	4.80666358887483	5.11057045622684	4.86455451729447	4.95824814940159	4.77439497017961
ZNF705G	4.34922411900333	4.25147624853394	4.53947247358699	4.30712768068225	4.08258793194074	4.12172416737383
DEFB4B	3.48125114833745	3.13798169094363	3.41995863015861	3.25296711380218	3.31852241287107	3.48600286106519
SPAG11B	6.53902976716056	6.25640644153918	6.17529597384769	6.30479043306488	6.72926635807124	6.90082608015458
DEFB106B	5.56645437914615	5.62864361178699	5.76117142533438	5.6474053200878	5.61197393656407	5.41083600067527
DEFB107A	3.58964178448658	3.69672754350058	3.80003015041293	3.43950479387796	3.65464798631101	4.07400318499
DEFB105A	4.82053885387446	4.58123017411347	4.12621862592589	4.27740737102814	4.56722145847226	4.66560519608274
USP17L3	3.61737579340625	3.9926398433178	3.95892727537227	4.0635410000032	3.94784883209975	4.05558508636597
SGK223	7.10815753753226	7.33697101982648	7.03473696191231	6.75398556505621	7.39293003230049	7.26856177264223
MFHAS1	8.40570928872946	8.43676872274866	8.20168170431111	8.18156483193678	8.33614141215258	8.29682441398675
PPP1R3B	7.95301187026793	8.18316880874714	8.41933422098455	8.23255964557169	7.79457916340439	7.80420858219486
RP1L1	5.41166642748482	5.66212854579629	5.40675160399781	5.63702263240212	6.09918907559776	5.6388911364497
XKR6	8.4284497392947	8.28101569178941	8.07220282876632	8.03094274770034	8.3570725427054	8.33535852501837
AF131215.3	4.0789448909146	4.66619541219851	4.8648021715343	4.55099586989849	5.85145426581781	5.10208417573835
FAM167A	8.53472086324442	8.61256343150009	7.80510259382954	8.00114542443069	8.90646946163453	8.77058136614109
CTSB	11.4312320003482	11.3795646750973	11.6631426874534	11.6145062843147	11.0982260220699	10.9418586515826
DEFB136	4.81210944196779	5.07429980352121	4.34946852862955	4.69083847127515	4.61478714372442	4.69999946267072
DEFB134	4.5318259860915	4.19337138576718	4.27533735081253	4.16290354760944	4.47539004828551	3.94371142956392
DEFB130	3.86843182255606	3.53753399987335	3.17140611924251	3.74266782570087	3.94002231631637	3.51787934015701
USP17L7	3.77126472117468	3.81731413634849	4.50547520440558	3.25178839935352	4.27733651017452	4.30089266717678
USP17L2	3.99241169607391	3.89438080649614	3.96507379718547	4.19223343458697	3.83882517933822	3.87388609893032
FAM86B1	10.6145476842883	10.5208355840816	10.3446564982136	10.2575986787641	10.7129608802762	10.5895296290447
FAM86B2	7.98357830687994	8.06894638896156	7.73163136226916	7.77395654047674	7.99537691245584	8.08140382116957
LONRF1	8.64593928963722	8.55080404497975	8.79566693201805	8.79294212038017	9.24756682377518	9.08691916843845
SGCZ	4.60797557649875	4.23315265420317	4.77239386854639	4.50189894841839	4.24768421312196	4.79626183386263
FGF20	6.36741594142148	6.80399514089537	7.03402394554408	6.76920274367615	6.64546659285494	6.83582865726823
MTMR7	10.1569374795164	9.97740147555	10.1282553277015	10.1015029523541	9.6173920378311	9.77744668251304
MTUS1	9.9975196181475	10.0958366023365	10.5866490503486	10.6366179943351	10.6658393489855	10.9410855135746
FGL1	3.81359179730043	3.78590849343043	3.54303884100744	3.96424684433153	4.21971454243453	3.50630112337099
ASAH1	11.2735273056613	11.3663434137692	11.3308222869557	11.3302381026228	10.3882850563256	10.4143818559521
PSD3	10.1409362780992	10.049323836139	9.67050209291215	9.71268648464346	10.6843788839596	10.7062835572481
CSGALNACT1	5.27737100279091	5.08147435025437	4.82451638811507	4.86428902839741	4.97227752261469	5.2442779172934
SLC18A1	5.98115064595702	5.85274560293854	6.18523279453266	6.022045849366	6.54854468611245	5.96898166287922
LZTS1	8.80886700644527	8.94357253076928	8.83267065284293	8.97129149597717	8.94523755605519	8.83669855445474
GFRA2	9.98318465571069	9.98031148730919	9.46754707881476	9.47444355885759	9.94951010682403	9.87078010082325
DOK2	5.58842828887014	4.85001718122962	5.64009865098341	5.35493183473868	5.36146060611366	5.4408643876346
NUDT18	8.19779139656795	8.11908217205192	8.0718799992276	8.35842129932625	8.14949274190163	7.98150884563158
HR	6.70931282008375	6.5714628629037	6.54450493778777	6.45486446832809	6.65050818620229	6.67800995884294
REEP4	8.05257956106013	8.00437800915786	8.01518293484803	7.85649588873987	8.44603430386348	8.61287100272508
LGI3	5.96229537981392	5.92898625099785	5.68392536486603	5.07602783318654	5.36882174110435	6.05184438247004
PHYHIP	7.12335056594997	7.13831014402133	7.01083194693819	6.57967213894842	7.75430383571686	7.42962179193364
BIN3	8.35741892580495	8.53296386775217	8.59528560718869	8.6762342187607	8.52967812159563	8.56115355497917
BIN3-IT1	4.68270950169722	4.57805057394275	5.04134548523279	5.04799514072229	5.17923551410215	5.07236455845425
